Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
 Penerapan Data Mining Pemakaian Air Pelanggan Untuk Menentukan Klasifikasi Potensi Pemakaian Air Pelanggan Baru Di Pdam Tirta Raharja Menggunakan …,3.762789996137907e-108,3.7317031169802154e-105,1.1381657231424133e-93,2.1889760568258077e-107,3.0974647927645685e-109,4.4133768607330056e-100,1.1710105367332213e-100,2.2200547234875074e-103,2.367925378266199e-110,2.2605050151065977e-109,1.1111501087215898e-103,2.220126989985772e-106,6.648433904350802e-107,2.8930445779574103e-108,4.194831067955776e-108,9.780537369840785e-108,4.325291700803001e-109,6.820623969640825e-108,1.2636145412457928e-90,4.7411161658443725e-109,6.263774589637061e-109,1.3375490072678263e-107,1.3817721548110277e-108,3.3026982215881665e-109,8.330070140455273e-107,2.4128883988899512e-108,2.3363720266140837e-107,2.0055450380490316e-106,4.4346458267290975e-106,5.370246691871012e-97,6.47391115358473e-108,1.1646250275790117e-107,9.713210787297108e-103,1.7094695588430665e-109,1.1906305215112957e-110,1.6616290679523876e-109,2.6505612335787928e-108,2.1648140593194206e-109
 Penerapan Data Mining Pada Penjualan Menggunakan Metode Clustering Study Kasus Pt Indomarco Palembang,2.2037052892699972e-32,9.38801376807795e-32,1.941546667355501e-27,3.6963893852390264e-31,4.301776470635666e-33,5.648290174562137e-28,1.904148042414546e-29,3.621463042766194e-30,1.3862756855220574e-33,5.503110290819298e-32,2.634690366126074e-34,5.772983001435817e-32,1.8263412399746349e-31,1.1340678141470734e-31,9.012670090476297e-32,5.325186405620324e-32,9.407187698095413e-33,2.2615393649033106e-31,3.036648064661906e-31,6.722489731618649e-33,1.9498664728203825e-32,1.7796180105250294e-33,5.8325812034235394e-33,1.1281442394703168e-32,6.385658438954392e-33,1.032126839449107e-31,6.527257711562161e-31,1.4628070258373807e-33,1.1820011896806828e-32,4.45451447323881e-30,7.07466774944444e-32,4.2870953834288215e-32,3.183290086933936e-30,1.1007323093116402e-33,1.2896687946600843e-33,3.434639458904226e-34,1.8363070454464039e-32,4.604738221526487e-33
Penerapan Data Mining Untuk Evaluasi Data Penjualan Menggunakan Metode Clustering Dan Algoritma Hirarki Divisive Di Perusahaan Media World Pekanbaru,1.5010377933581122e-49,3.470472776521221e-48,1.1903606005778024e-43,2.956997187461512e-48,5.450078054850158e-51,5.236153997457319e-40,1.6100560026396646e-46,1.817150332464647e-47,7.196359097036093e-52,8.345747182872727e-50,5.044896032775898e-52,1.476838538605042e-47,6.426197401322474e-49,4.996998103633944e-50,1.2855750899635798e-49,1.7871864498094988e-50,1.323966745367985e-50,1.8187202847461966e-47,1.4881032258666864e-48,9.487174304496217e-50,3.240215514580785e-49,1.017867111051107e-50,2.58748490443537e-50,7.668907308327035e-50,3.370897249071997e-50,3.5109525881476976e-51,2.0562650567755017e-48,8.580208960606978e-51,7.263308983941444e-50,1.6298216041137616e-47,3.9928321646127645e-51,1.0389834838882915e-48,2.3039054293061995e-48,5.968071468845535e-51,1.066108145638281e-51,1.0902655459334742e-51,2.0916849417541745e-48,1.119954255385467e-50
Penerapan Metode Asosiasi Menggunakan Algoritma Apriori Pada Aplikasi Analisa Pola Belanja Konsumen Studi Kasus Toko Buku Gramedia Bintaro,2.4079549564042397e-82,1.1908366653300143e-81,3.942997673256002e-72,2.9450872844373014e-79,2.0264872858251268e-83,3.519331221930854e-75,1.1202181900777578e-78,1.7797765679858803e-75,1.8354375821696552e-82,1.5620987060538446e-83,2.0239226680632436e-86,3.000427498568205e-81,9.161895594198722e-80,2.982878851312516e-81,1.9901256717268498e-80,1.3114661753970689e-81,5.365583536068788e-83,2.201217757204128e-80,2.2465368039569247e-76,2.4468755900941895e-83,2.397023988429894e-78,9.019379691852959e-82,1.034848462428066e-79,3.5651156167162508e-84,3.072815729738849e-82,9.009522997868554e-83,4.241004812449628e-80,8.697465528734015e-83,3.1676585453496667e-82,3.216603917174954e-79,2.175061017639801e-81,1.543777962787292e-77,2.548534935678228e-80,1.6058339875736275e-82,2.0388526503109516e-83,1.1516232905143877e-85,2.44265770282221e-81,4.107866725126256e-82
Penerapan sistem temu kembali informasi pada kumpulan dokumen skripsi,8.71853855212323e-50,2.4681342779537542e-49,2.615395423712994e-50,1.0573182746027984e-42,7.810410502850256e-50,7.441460019343169e-51,1.2461238848431396e-48,2.954801287608064e-48,3.6505493086655434e-50,3.2419649700035485e-50,2.1230913181122733e-50,1.1701113930798194e-48,1.0110711860939658e-47,8.149260134940321e-51,4.996479778705265e-50,7.632574177333909e-50,1.4271357966379771e-49,2.556410709221483e-50,1.649823366871687e-52,2.387810397389546e-51,1.7108841804739618e-52,1.0662174771435185e-51,1.1066158735597942e-47,3.977193619357497e-51,1.6103263476821214e-51,2.083149514514245e-46,3.734124954408773e-46,6.340262962829893e-47,7.055013748909329e-50,4.489619308462884e-50,5.239522223672059e-49,1.0606803882548452e-47,5.534910795223654e-50,1.7170294822793616e-48,7.235657818484594e-53,2.70679949462843e-52,7.894715079972226e-50,2.6933232068648367e-45
 Penerapan Algoritma TF-IDF untuk Pencarian Karya Ilmiah,1.159512518605503e-19,1.666204095108057e-18,4.803136981988854e-19,5.2298226325159035e-18,2.907284372341073e-20,2.4795665867677104e-18,5.051325203552692e-18,2.1441754411142007e-19,2.5856813611527152e-20,2.407669201102224e-20,2.2978686955703707e-20,3.3888160576585296e-19,7.821668190215413e-19,7.36427923721844e-20,3.3035276889847526e-19,2.422219654003708e-20,2.4928655391002678e-20,4.963077660350439e-19,1.166802565993216e-19,3.731747778006764e-19,1.4455025533542447e-18,1.5051531535526308e-19,2.548050252108952e-19,1.5613929506085231e-19,4.815763690767558e-20,2.5006724316459087e-20,1.246571247928418e-17,6.572108899109455e-19,6.250439355823727e-20,4.9572053741783953e-20,2.3903133307365853e-20,1.8656061353297533e-19,2.4699365988518146e-20,4.66531496699613e-20,2.305737368105569e-20,2.6418254435471032e-20,9.287770285297817e-20,2.760907596613602e-20
Penerapan Firebase Realtime Database Pada Prototype Aplikasi Pemesanan Makanan Berbasis Android,8.056254502746374e-31,9.624030489178672e-33,3.96897289281641e-34,3.568633328869267e-33,9.174166432439805e-33,1.0478434867189776e-33,1.0992174203626774e-32,3.498280498986321e-33,2.382372835911437e-33,4.23753757428438e-29,2.3688884021336115e-31,5.321015431597293e-32,1.670870273664497e-32,5.4479371758523146e-33,1.0900535553762508e-32,2.4497849708892225e-33,9.053536595884102e-33,6.401637906440081e-32,2.70059155374602e-34,3.1278268910657826e-33,1.2717998174081665e-33,9.937691560321435e-34,6.424277566376697e-32,2.6221759942458565e-34,6.184116051882853e-33,5.063663939531544e-34,8.670827752703962e-33,7.320926464060375e-32,5.68704677349999e-33,1.2996949441933893e-33,4.668542579370225e-34,8.518064775559578e-31,1.2181850819021124e-32,1.9302325902530913e-32,1.2518437440898424e-33,1.3497298522282434e-31,1.6385726930995986e-32,5.486825613939042e-31
PENERAPAN INFORMATION RETRIEVAL MENGGUNAKAN PEMODELAN TOPIK PADA DOKUMEN SKRIPSI STUDI KASUS RUANG BACA TEKNIK INFORMATIKA …,7.9449211567488e-43,3.373539101519432e-43,3.223405393748542e-41,2.8270967583820492e-36,8.799355861510578e-45,3.683971960129636e-42,4.500608988061882e-42,5.877882924413711e-41,1.4776870569766722e-42,4.2173800382437256e-42,1.1031899674629744e-43,9.126182512282487e-44,1.5341314398837522e-42,3.53386610005183e-42,6.7183351325048e-42,7.216904263004199e-42,8.69429011533214e-42,6.412366187704336e-43,2.44740477371274e-42,4.439176933401524e-44,9.305383450185368e-44,6.519633597255044e-43,5.876733762327164e-42,2.570287793382211e-44,3.6325500553825937e-44,1.1117649565160768e-40,2.2375118677831088e-39,4.082009135806378e-44,2.9358425933515e-41,4.3868290446608e-44,3.7447052179674605e-43,1.7394997908250074e-41,2.9329446788185526e-43,1.0549127187554627e-40,4.193007906479882e-43,8.620190647764754e-44,2.3401402374852233e-41,2.5641706386830803e-40
 Penerapan Metode Term Frequency Inverse Document Frequency Tf-Idf Dan Cosine Similarity Pada Sistem Temu Kembali Informasi Untuk Mengetahui …,3.325834134122392e-51,1.9069148366272049e-50,2.646217865356384e-50,1.487372455551402e-45,5.361751067567302e-50,2.3686205287535654e-51,7.867616231209833e-49,2.9207047214656727e-49,3.99375511749047e-51,3.985357960147925e-50,1.2335162248861928e-51,1.5235851091859689e-50,2.1834334961910646e-44,2.0246449703866337e-51,8.029107954397613e-51,3.994594373589e-49,8.144740090156931e-51,4.313803089132818e-50,1.2876962459910653e-51,4.746325567188844e-50,1.6929432444362494e-50,1.9311030720009017e-51,1.1949706373243216e-48,3.4872067201392845e-51,3.2684713241704784e-51,1.1194385603554782e-49,5.504459791986088e-49,1.7979374618500945e-49,2.7877971854392386e-50,1.1485922212028037e-49,1.126557908536138e-49,8.728940914226282e-50,8.225314776729429e-51,3.3247805822974955e-50,4.999889033031691e-52,2.6185714799172143e-52,9.044001113954763e-51,5.5416694138595075e-50
Penerapan metode text mining pada aplikasi chatbot,5.733374103068095e-52,2.774717755360259e-45,3.2258332371016e-47,1.144792311812977e-48,2.02823148270481e-50,8.29456345745975e-48,3.6109557410225254e-46,1.8936887874844348e-50,1.5407573309144964e-53,4.221654388492873e-53,1.4496532318632479e-55,1.2837124147208865e-49,2.223829356577445e-50,7.51707563870719e-54,9.921888872996534e-54,1.6081820664964878e-54,7.974844250775777e-52,5.58825303048688e-51,5.875002669908446e-50,3.22441266510227e-51,1.8510727627651655e-50,8.772433595271992e-52,8.752909849142912e-50,6.861555380895744e-52,1.1146040825320666e-52,1.1727894604065564e-53,8.61170115433706e-52,3.562344940653084e-53,2.6068084924098187e-53,2.6297298193289383e-50,2.9320044196446975e-51,1.7284859611411583e-52,3.489666283477993e-51,5.58009269657538e-53,3.7078464312146645e-53,1.2990253131198468e-53,2.0587961376548199e-50,3.610498357978561e-52
Penerapan Information Retrieval Menggunakan Pemodelan Topik Pada Deskripsi Portal Multimedia,4.657971877348247e-23,6.5225495671869725e-24,6.323981826430412e-24,5.462134648015596e-19,7.44975063529945e-24,2.4812338432198917e-23,2.7487152686808966e-23,1.8197898969615202e-22,2.4090641611193183e-23,3.0200961424966673e-23,1.32636446381289e-23,7.120062775882285e-24,1.3581457626583202e-22,1.6232314960991472e-23,6.269614561434943e-24,1.2828429717514519e-22,1.1274010020731985e-22,6.952082933584435e-24,2.730478026952423e-23,6.889820769442891e-24,8.156501507467707e-24,6.715090414648001e-23,2.656444877289222e-23,7.619186845760476e-24,1.536342264142046e-23,8.926292242516423e-23,2.1101402716737112e-22,1.632649207575488e-23,7.102450309277859e-23,6.736869934290936e-24,5.88982674215675e-24,3.337142570432054e-23,2.2802440309115773e-23,2.2250340980506756e-22,2.227309277449779e-23,1.6432403337658013e-23,1.3156673028281832e-21,1.155294335194987e-22
Penerapan teknik web scraping pada mesin pencari artikel ilmiah,7.05919771522837e-27,4.668814772450457e-26,1.514543606564467e-26,2.2107578430607103e-24,3.9279211709380015e-26,3.2046793403764135e-26,7.194634184761967e-25,1.5711093941868853e-26,1.620012797861942e-27,1.291438404991593e-26,6.117353981323821e-27,5.336605306731725e-26,3.7341702666140693e-26,2.14482963142207e-25,2.4498242127932136e-25,3.0377222587421293e-26,8.897329163950555e-27,9.304239316828798e-26,6.288043147915971e-27,1.507179406464169e-26,2.4380802246812403e-26,8.981154290967749e-27,2.230956473071676e-26,3.83339121232115e-27,7.864606076450339e-27,4.4752974679560527e-26,1.4010999393810764e-24,1.544983021045368e-25,3.4473831494102893e-25,2.388622997347824e-26,6.464651036516638e-27,4.046138193105386e-25,3.8333365858323434e-26,4.79357777378529e-26,6.657218916947246e-27,6.4580517451996515e-27,1.8845045657316674e-25,1.0264880141810967e-26
PENERAPAN INFORMATION RETRIEVAL PADA SISTEM MONITORING ISU PUBLIK MENGGUNAKAN ROCCHIO RELEVANCE FEEDBACK,1.0927910807701736e-19,1.0392444023125485e-19,7.091376933250908e-20,1.1243763629042522e-16,6.904570806565656e-19,4.236574225343587e-20,7.556426320322073e-20,1.4441927362057897e-18,1.9747233878472698e-19,1.1055970213052582e-19,5.067836726302882e-18,1.117994643450899e-19,1.4705649369749696e-19,3.4105062010536575e-19,8.548021033571676e-20,7.55268842666456e-19,7.679387974668253e-19,9.31666901636706e-20,3.538904058397304e-20,4.354781587079705e-20,3.1353738693825534e-20,2.8555848274297874e-20,9.065092075205394e-20,2.962283279205826e-20,2.832971475310669e-19,4.119469739687252e-18,1.0135260225213428e-18,2.8229173810912542e-18,1.1979115091649215e-19,2.0279496494886847e-19,5.963004041511909e-19,4.909009964727123e-18,1.4299222326049627e-19,3.924445698359071e-18,2.305737368105569e-20,4.22338972477324e-20,1.1971567098332993e-19,1.7133452390231391e-19
Penerapan algoritma K-Nearest Neighbor pada information retrieval dalam penentuan topik referensi tugas akhir,5.315438439353754e-34,3.3707152323972586e-31,1.6192668315427018e-32,2.4131695064217025e-27,3.1892315995241917e-34,1.7120590538067358e-31,1.5918071043343452e-31,9.364047833778301e-33,1.0149902863771593e-34,9.096621922454142e-34,8.207525730553937e-35,1.4176192737817463e-33,8.540283560590367e-34,3.0095092372566555e-34,1.108190427047994e-32,2.2961109848767904e-34,8.567865862722467e-34,2.0433845163328278e-33,2.3218960006105935e-32,3.9715879924427104e-34,2.2287945598143855e-33,1.5901292918412902e-32,1.6825220162990144e-32,6.8334553537383095e-34,5.231657704560756e-33,2.699152823211635e-34,7.900525563829404e-32,1.2412393556431682e-33,1.6079560702554045e-33,2.537409751855385e-33,6.324403054736588e-34,4.89177157626447e-34,3.8216644469343293e-34,5.060449176909541e-34,8.2581845828913e-35,1.05500444815125e-34,3.7397115714190155e-33,3.225660026158671e-34
Penerapan metode Certainty Factor dalam sistem pakar pendeteksi resiko osteoporosis dan osteoarthritis,2.698688485187427e-26,1.0387752069853585e-24,4.296338727425723e-26,4.466568394665425e-25,2.6434267169651747e-20,5.248059268559864e-26,9.361067355123113e-26,2.136522749079699e-25,9.480826150893077e-27,1.409097694517166e-26,5.385619485879945e-26,4.2799977830234026e-26,2.9148517857871336e-26,1.670698307554529e-26,1.935365562320553e-25,4.4203453426913866e-26,1.6612523940707812e-25,4.191877998899008e-26,1.5002594992648573e-25,1.1369967599902078e-25,3.1114820773324175e-26,1.1411422697293742e-25,6.24117668012877e-25,1.472816143829712e-25,6.400656595929517e-25,8.714297278759012e-26,1.14211914469265e-25,8.479893599863068e-26,2.677018810747532e-26,1.8178444845155366e-25,6.29834069521825e-25,7.202370511490439e-26,3.2834622614014877e-26,5.093468984646591e-26,2.8882799851003165e-27,4.1276382868370716e-27,2.397731898695174e-26,1.4565069896405224e-26
Penerapan Metode Forward Chaining Dan Certainty Factor Pada Sistem Pakar Diagnosa Hama Anggrek Coelogyne Pandurata,1.5573726857483142e-33,1.756753539882323e-31,2.6710985864271558e-33,3.15959351048854e-33,9.801890837586693e-23,1.2820140198926577e-33,2.1326750633098676e-33,3.416818798208919e-33,5.94004347538932e-34,8.58011818336932e-34,7.699716279816352e-34,2.768212022642057e-33,1.8133137416679525e-33,1.068023353644415e-33,3.1200535462668046e-33,8.275708768591432e-33,2.453715096159384e-33,2.689726662444946e-33,1.530798699342486e-33,2.808237884735706e-33,2.1056998984412118e-33,1.7796180105250294e-33,3.757824293932158e-33,1.6885198506229452e-33,3.3116794272966576e-33,5.387267399713156e-33,6.765729809081625e-33,5.431385058580979e-33,1.6026779382973966e-33,1.1542608881771736e-32,3.8240320297028007e-32,4.5339732699852905e-33,2.0198531218320436e-33,3.156592658364678e-33,1.728528977633672e-34,2.608415175787389e-34,1.5072123506261095e-33,9.367997376404608e-34
Penerapan Sistem Pakar dalam Upaya Meminimalisir Resiko Penularan Penyakit Kucing,3.7484891882608804e-30,1.6438108539831895e-29,1.0993036634804253e-30,1.9420889300261644e-30,1.9231204244239824e-25,1.6683957309066117e-30,5.8740882418393025e-30,1.0978902969965547e-29,3.742967800185723e-30,1.6612121861724218e-30,1.0397842338071786e-29,1.8389648678787305e-30,2.281754527115684e-30,2.018121513651906e-30,1.0616460931388935e-26,2.5519949313630317e-30,1.527292178536164e-30,1.5142930792196046e-30,1.2510233637105252e-30,7.046316369320216e-31,5.519923936259723e-31,4.753158133948171e-31,1.4494005495773328e-30,5.040489303409544e-31,8.84434553801502e-30,8.208269492513314e-30,2.0431178449970263e-29,1.0253176166391632e-29,4.341865998507304e-30,3.244726140934198e-30,7.287152411461098e-29,6.845865494234984e-30,3.024470254077829e-29,4.8036046747958846e-30,1.1144386496002153e-30,6.709247114809682e-31,1.8867386182473194e-30,2.4485402180667046e-30
Penerapan Sistem Pakar Untuk Diagnosa Autis Dengan Metode Forward Chaining,1.1233959588253798e-22,1.1158616319105791e-20,1.723069569536273e-22,1.9831769365032105e-22,2.7956235128835706e-15,8.055044592977174e-23,1.4877910760321606e-22,2.2404571715390887e-22,3.787690308596761e-23,5.710380157899715e-23,5.2699857313523635e-23,1.6829284057069257e-22,1.168660158900863e-22,6.607796725667821e-23,2.0213886736456238e-22,5.4879093214969155e-22,1.5993174082082851e-22,1.6548509269692758e-22,1.0714721260611238e-22,1.7355540102958093e-22,1.196059314325926e-22,1.0691523501354376e-22,2.3502835870231033e-22,9.923390010418327e-23,2.1060586280781673e-22,3.5048084783030846e-22,4.692559543586521e-22,3.3506595899523686e-22,1.094092409358675e-22,7.214115650831035e-22,2.55610366558729e-21,2.870606810096121e-22,1.3238480762095793e-22,2.0460263754142396e-22,1.1806484568015028e-23,1.6419657321975888e-23,9.563430574033779e-23,5.743088112633583e-23
Penerapan Metode Fuzzy Tsukamoto pada Sistem Pakar untuk Mendiagnosa Autisme Pada Anak,2.698688485187427e-26,1.1151004414460829e-24,4.296338727425723e-26,4.9902010870431025e-26,2.3583721186895504e-20,9.042661166824207e-26,1.6129573985436683e-25,5.556036372486122e-26,2.8445418453154574e-26,1.409097694517166e-26,3.5190610935991826e-26,1.1690663234115794e-25,2.9148517857871336e-26,1.670698307554529e-26,5.032926264390002e-26,4.4203453426913866e-26,3.9740301218618237e-26,4.191877998899008e-26,2.5999197705456006e-26,4.389718997096909e-26,3.1114820773324175e-26,1.2183031331382095e-25,5.920962834878104e-26,2.5523609832818012e-26,1.4412036083078029e-25,8.714297278759012e-26,1.14211914469265e-25,8.479893599863068e-26,2.677018810747532e-26,1.1260445625776818e-24,3.3400395105582355e-23,7.202370511490439e-26,8.968661547497836e-26,1.3912631176844092e-25,2.0220646859179613e-26,7.893197909972217e-26,3.2106044155731555e-25,1.0196903914224471e-25
Analisis Metode Certainty Factor pada Sistem Pakar Diagnosa Penyakit THT,2.1938733675128432e-32,4.023750627958499e-31,2.6710985864271558e-33,1.428114416590595e-32,9.405556247919938e-25,1.0615945358112261e-32,7.941538387758434e-32,7.425807424806053e-33,2.6848585725404723e-33,4.884868171388928e-33,7.699716279816351e-34,9.264155278749577e-33,8.196052712734845e-33,1.1093005608942914e-32,9.905185794201563e-32,1.219514135223398e-32,3.4122375753336146e-32,9.001494558389802e-33,2.1564385507995512e-32,1.2693041035478074e-32,7.046978580415778e-33,5.95570622897034e-33,3.757824293932157e-33,7.631992955324834e-33,1.795930652330791e-32,1.8029139860265745e-32,8.940733017937132e-32,5.431385058580979e-33,1.7924104757261075e-32,1.1542608881771736e-32,3.166557810216753e-31,2.0493245633678237e-32,3.431767763989432e-32,1.0563917900674557e-32,3.7566297992845857e-34,5.668895520445614e-34,1.5072123506261095e-33,5.0376491750785724e-33
