No Dosen,Nama Dosen,No Judul,Judul Jurnal,Kata Judul Jurnal Hasil Filter
2,"Agung Nugroho Pramudhita, S.T., M.T.",14,ANALISIS PERAMALAN TERHADAP PELUANG BISNIS TANAH UNTUK PT JNF DI KOTA MALANG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,exponential
2,"Agung Nugroho Pramudhita, S.T., M.T.",14,ANALISIS PERAMALAN TERHADAP PELUANG BISNIS TANAH UNTUK PT JNF DI KOTA MALANG MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING,smoothing
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,banding
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,metode
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,fts
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,ma
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,amal
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,sedia
2,"Agung Nugroho Pramudhita, S.T., M.T.",15,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,beras
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,spkk
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,sakit
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,paru
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,bantu
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,proses
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,anamnesa
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,bas
2,"Agung Nugroho Pramudhita, S.T., M.T.",16,SPKK Penyakit Paru-Paru Guna Membantu Proses Anamnesa Berbasis Mobile,mobile
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,banding
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,metode
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,fts
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,ma
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,amal
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,sedia
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,beras
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,kabupaten
2,"Agung Nugroho Pramudhita, S.T., M.T.",17,Perbandingan Metode FTS Dan MA pada Peramalan Persediaan Beras di Kabupaten Malang,malang
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,layan
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,sehat
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,padu
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,bas
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,iot
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,fasilitas
2,"Agung Nugroho Pramudhita, S.T., M.T.",18,SISTEM PELAYANAN KESEHATAN TERPADU BERBASIS IOT PADA FASILITAS KESEHATAN,sehat
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,buat
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,pakar
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,diagnosa
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,sakit
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,burung
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,puyuh
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,forward
3,"Ahmadi Yuli Ananta, ST., M.M.",19,Pembuatan Sistem Pakar Diagnosa Penyakit Pada Burung Puyuh Dengan Menggunakan Metode Forward Chaining,chaining
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,seleksi
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,notifikasi
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,serang
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,bas
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,ids
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,snort
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",20,Seleksi Notifikasi Serangan Berbasis Ids Snort Menggunakan Metode K-Means,k-means
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,rancang
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,bangun
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,dukung
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,putus
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,layak
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,beri
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,kredit
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,profile
3,"Ahmadi Yuli Ananta, ST., M.M.",21,Rancang Bangun Sistem Pendukung Keputusan Kelayakan Pemberian Kredit Menggunakan Metode Profile Matching,matching
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,naive
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,bayes
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,pos
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,tagging
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,hidden
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,markov
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,model
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,viterbi
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,analisa
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,sentimen
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,hadap
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,akun
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,twitter
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,presiden
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,joko
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,widodo
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,saat
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,pandemi
3,"Ahmadi Yuli Ananta, ST., M.M.",22,Implementasi Naive Bayes Dan Pos Tagging Menggunakan Metode Hidden Markov Model Viterbi Pada Analisa Sentimen Terhadap Akun Twitter Presiden Joko Widodo Di Saat Pandemi COVID-19,covid-19
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,kembang
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,otomatisasi
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,ac
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,lampu
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,fuzzy
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,raspberry
3,"Ahmadi Yuli Ananta, ST., M.M.",23,Pengembangan Sistem Otomatisasi AC dan Lampu Menggunakan Fuzzy dan Raspberry Pi,pi
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,dukung
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,putus
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,logika
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,fuzzy
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,tentu
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,prioritas
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,calon
3,"Ahmadi Yuli Ananta, ST., M.M.",24,Sistem Pendukung Keputusan Dengan Menerapkan Logika Fuzzy Dalam Menentukan Prioritas Calon Debitur,debitur
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,ancang
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,jual
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,buku
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,cara
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,online
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,bas
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,web
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,kartu
3,"Ahmadi Yuli Ananta, ST., M.M.",25,Perancangan Sistem Penjualan Buku Secara Online Berbasis Web Dengan Menggunakan Kartu Kredit,kredit
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,game
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,kuis
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,tebak
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,tangga
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,nada
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,jawa
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,fisher-yates
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,shuffle
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,fuzzy
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,tsukamoto
3,"Ahmadi Yuli Ananta, ST., M.M.",26,Implementasi Game Kuis Tebak Tangga Nada Jawa Dengan Metode Fisher-Yates Shuffle dan Fuzzy Tsukamoto Berbasis Android,bas
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,amal
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,jumlah
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,produksi
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,ikan
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,dinas
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,ikan
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,kab
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,malang
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",27,Sistem Informasi Peramalan Jumlah Produksi Ikan pada Dinas Perikanan Kab Malang Menggunakan Metode SARIMA,sarima
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,desain
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,smart
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,attendance
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,kombinasi
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,smart
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,card
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,sidik
3,"Ahmadi Yuli Ananta, ST., M.M.",28,DESAIN SISTEM SMART ATTENDANCE MENGGUNAKAN KOMBINASI SMART CARD DAN SIDIK JARI,jari
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,dukung
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,putus
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,solusi
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,layak
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,terima
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,bantu
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,bedah
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,rumah
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,metode
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,profile
3,"Ahmadi Yuli Ananta, ST., M.M.",29,SISTEM PENDUKUNG KEPUTUSAN SOLUSI KELAYAKAN PENERIMA BANTUAN BEDAH RUMAH MENGGUNAKAN METODE PROFILE MATCHING,matching
3,"Ahmadi Yuli Ananta, ST., M.M.",30,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMBELIAN MOBIL KELUARGA DENGAN METODE TOPSIS DAN MOORA,dukung
3,"Ahmadi Yuli Ananta, ST., M.M.",30,SISTEM PENDUKUNG KEPUTUSAN REKOMENDASI PEMBELIAN MOBIL KELUARGA DENGAN METODE TOPSIS DAN MOORA,putus
