No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
19,"Deddy Kusbianto PA, Ir., M.Mkom.",335,SISTEM INFORMASI KETENAGAKERJAAN DINAS KABUPATEN NGANJUK BERBASIS PHP STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,6.559199430719877e-35,5.6353964101763085e-34,3.1511061302985412e-31,1.3506526559166605e-32,2.24054232478585e-34,3.3862109697866946e-35,1.076170763314723e-33,2.7753599827181336e-34,1.9690524119296536e-28,2.6181190618180104e-32,9.9670633314597e-34,4.361173115000591e-33,1.039339636645045e-31,4.570513751974721e-33,1.287582886031439e-31,6.315018332424306e-31,2.8127667899172885e-34,5.6880506786067835e-34,2.9732630329987315e-34,9.6457705850443e-35,2.2012516912099575e-33,6.296224623574247e-35,7.889472498219972e-35,3.7353594833695727e-35,2.677114375060039e-34,1.8091339250363364e-31,1.6162620720444696e-31,3.281309446036043e-27,2.0062584131098984e-33,4.238779456475652e-33,3.3776909796099975e-32,2.859234022164913e-32,1.7547072586819908e-31,3.3587576947434337e-29,5.728253416172249e-33,1.0702710443519924e-33,1.9825206497829516e-30,5.247275261169639e-32
19,"Deddy Kusbianto PA, Ir., M.Mkom.",336,SISTEM INFORMASI SARANA DAN PRASARANA BIDANG PENDIDIKAN DASAR BERBASIS CODE IGNITER STUDI KASUS DI DINAS PENDIDIKAN KABUPATEN NGANJUK,4.22089822056074e-81,4.9957993582471273e-79,1.6114687805229022e-72,8.390776462501096e-76,5.112910193636699e-80,1.2390445923210334e-81,1.3358418444362457e-78,2.2770319389785103e-79,7.284826757507874e-74,3.9123684400603995e-73,9.688788589234664e-80,9.494483704449725e-78,1.7309166112978925e-75,1.4416841709590792e-77,3.409458019672228e-73,2.324464265554969e-74,3.905834193667697e-79,1.561106429802292e-78,2.733284662330192e-78,1.0333677350454459e-81,3.4817047816774746e-78,2.981214710460882e-80,2.1934471420176453e-80,1.0518284355518085e-81,3.6553213020173787e-78,1.4358245183186982e-75,4.84707707768442e-74,1.659398614982774e-68,1.474271638440437e-77,2.762558893678675e-79,8.861381272386163e-78,3.412585793762877e-75,1.8502052939041497e-71,3.5251685206416762e-71,2.2074215801339275e-75,5.95213269399523e-79,3.1985025031158813e-72,7.085127889533256e-74
19,"Deddy Kusbianto PA, Ir., M.Mkom.",337,PERBANDINGAN METODE FTS DAN MA PADA PERAMALAN PERSEDIAAN BERAS,1.1131511471672085e-45,5.327395114924156e-42,1.8189246454648872e-41,1.0630184342650376e-43,2.1772385939076832e-43,9.91074496092222e-43,3.0718072517761664e-43,2.8731767938873604e-45,7.728218437414848e-46,5.519674760486757e-46,2.7995589043129225e-46,2.7187644430439147e-44,3.153938954392658e-45,6.167274868922337e-43,1.5667585183491973e-45,6.630028271113108e-44,2.679025840495611e-43,2.276603731290299e-44,6.542143264585057e-42,3.303291224375574e-42,1.5177331072643668e-41,5.98961237913119e-42,1.114877755705185e-43,5.6423949869821816e-42,4.588002088942523e-43,4.317392862337867e-46,1.897087344488562e-44,1.3752849607745896e-44,2.5822877642125965e-45,1.3203067208191522e-37,7.989626389887921e-43,2.4737775748469393e-45,1.4673047866843022e-45,4.1014666010326314e-45,5.3625375267088416e-46,2.9984907211041253e-46,5.857375797412425e-45,8.018845807016543e-45
19,"Deddy Kusbianto PA, Ir., M.Mkom.",338,SISTEM PENENTUAN PENERIMA RASKIN MENGGUNAKAN METODE FUZZY ANALITICAL HIERARCHY PROCESS,2.29626244654735e-24,5.29434390651856e-22,1.2949535371130213e-20,2.1599013139631595e-22,1.853113125704701e-21,9.520607847086275e-21,3.0374151028762806e-22,2.8767125512560153e-23,4.3723188269076935e-24,6.396728894984367e-24,1.0162708953286144e-23,3.446259977154829e-23,8.832807590140859e-24,6.792608765100459e-24,1.5232112604615634e-23,1.303228005444117e-23,1.1659381852961566e-23,2.373098966271341e-23,4.6651607251734086e-23,4.0620278837200194e-23,2.796952406390242e-22,1.04701504243203e-21,5.416538406402301e-23,5.935485077872398e-23,2.1002612905968483e-23,1.303399127250054e-23,1.743155097556639e-23,6.37307488365257e-22,7.992349134871425e-24,1.605846850313335e-21,5.531967633152212e-17,6.846281845086648e-24,1.4017868790051114e-22,1.007260302552198e-23,3.603191028932452e-24,1.1917792203242556e-24,1.70924568220933e-23,4.6800213025055244e-23
19,"Deddy Kusbianto PA, Ir., M.Mkom.",339,PEMANFAATAN RASPBERRY PI PADA PERANGKAT KUNCI PINTAR MENGGUNAKAN KRIPTOGRAFI RSA DAN AES,2.7397380198825262e-98,1.5490921890692212e-100,5.492223940285604e-103,1.9933083326231114e-98,2.3730060861558344e-99,6.921882315712363e-101,1.822141948803307e-100,7.388537361066746e-100,2.0745765261933102e-99,3.5849093065786465e-99,7.286664176658792e-89,4.4779343411614095e-84,1.4784524082758131e-96,7.255218221009695e-101,4.6828119579731093e-98,2.3493266884313866e-99,1.3076793515076976e-99,3.869556217536622e-86,5.232765646632245e-99,4.2941356522976606e-95,5.064533233041236e-100,4.07898517115974e-100,1.3746232967648392e-100,9.291362101996532e-101,1.1947132184085726e-100,4.080598339753224e-102,1.3417708486019224e-96,2.12539349074099e-100,4.883445586484524e-97,1.5685015771110263e-100,6.902848221190346e-103,3.942031260634083e-100,5.204699752567817e-99,5.381119579758828e-96,3.302736222275378e-99,1.1638932413567754e-101,4.757774839389346e-99,7.159576763509561e-97
19,"Deddy Kusbianto PA, Ir., M.Mkom.",340,ANALISIS FAKTOR PENGARUH TERHADAP PENERAPAN M-LEARNING,1.5358382388603065e-50,5.75371958153318e-56,3.8641255113840516e-51,5.28443507789901e-55,5.365882228145102e-56,9.580650772504956e-53,3.0244493904825815e-54,1.0916616176291906e-56,6.871395596071177e-53,1.3584903197000272e-55,5.10733614373742e-54,9.01710607498188e-56,6.222170518601485e-52,1.7163443768174552e-53,7.381524266107486e-54,1.641866748503191e-55,4.4202183944530603e-51,3.749379699042588e-54,1.998462451995048e-54,5.222441054531107e-52,1.6106256083421403e-55,3.94943235789817e-55,6.593061452031821e-57,1.4359677715490986e-54,4.980517521347177e-56,4.1204809375565067e-57,2.730401240953057e-54,1.0307853288388275e-54,4.641621600417588e-56,7.094489608157669e-57,2.0490693364886886e-53,2.3143347912455872e-52,8.088114615206196e-46,1.2756777422189941e-49,7.534253373310823e-52,7.376168897442638e-57,1.8158022028969818e-53,3.255702501410689e-56
19,"Deddy Kusbianto PA, Ir., M.Mkom.",341,Implementasi Metode VIKOR pada Sistem Pendukung Keputusan Penerima Beasiswa PPA Studi Kasus Politeknik Negeri Malang,5.002528497040196e-80,3.924654578027841e-79,2.1367403789854513e-70,1.936510542682182e-77,7.832422739585041e-80,1.0442933511587436e-78,4.996484358595061e-78,3.046171688126738e-81,6.034893802968535e-78,2.956542593323378e-79,1.2496478238095467e-79,5.315203776722832e-80,1.6823712364007745e-76,8.301863641982807e-79,1.3589707787558272e-76,6.668637761716604e-76,4.6129672057123086e-79,3.984004506424914e-79,7.989536396031004e-79,1.7691381651985934e-80,1.0731052678021506e-77,7.041613932528223e-80,4.430720935371107e-80,5.3167506136777795e-80,3.79261904968292e-80,4.3457494196319514e-73,6.268883464394462e-72,1.2262484498216432e-73,3.9284535380120336e-81,1.123046687845149e-78,1.4825243617110154e-58,1.5466337935018173e-78,3.1581871738876166e-76,7.317709042113263e-76,1.3186659467403099e-78,1.4969849876548005e-79,2.6392054268532735e-75,6.472135406708328e-76
19,"Deddy Kusbianto PA, Ir., M.Mkom.",342,IMPLEMENTASI ANALISA KERANJANG BELANJA GUNA MENENTUKAN PAKET PRODUK DENGAN ALGORITMA FP-GROWTH,4.754066581557592e-46,5.478327239498333e-43,9.95817322477399e-34,7.886673047932642e-43,7.793788308395064e-45,2.905754047543887e-37,4.220496499468246e-42,3.324636312042077e-40,1.553987349132281e-43,7.462597465972969e-47,1.1956408133763897e-46,1.8703887581842276e-42,1.6945658034415058e-43,1.590286771634729e-43,1.5302531576421188e-42,2.7117666181703564e-45,1.4654569967581998e-45,1.7330558446364112e-43,1.3256232544892441e-43,2.2214306209539884e-44,3.8813751262093837e-41,3.8151817143108117e-44,5.627370094952809e-43,3.523260029475385e-43,5.250387319446467e-45,4.433068452062107e-47,4.242664622091849e-44,8.168737937674213e-44,5.820280097423536e-44,9.124165466765198e-42,6.028510680760884e-43,5.370053964494695e-44,7.105993790750742e-45,6.935384023797884e-45,2.290242480812862e-46,2.3708647107888002e-46,8.375728745668833e-46,1.8145577737333057e-43
19,"Deddy Kusbianto PA, Ir., M.Mkom.",343,PENGEMBANGAN GAME 2D “MOOTEE” MENGGUNAKAN METODE AHP,1.632894324907043e-38,3.168244901388331e-33,9.736687725122242e-36,1.5799918340860633e-36,2.2405635373666037e-35,5.385075175849368e-37,7.56635198563741e-37,4.500740200840731e-38,6.103921902896169e-37,5.962071644904395e-37,3.4466477219295454e-38,2.7932754273621397e-36,5.122908415326616e-38,3.504010395500493e-38,3.1349228607058297e-38,9.009440267881499e-37,3.3346360317292214e-36,2.633116685188428e-36,2.027965806916728e-37,1.8983309594368876e-36,4.3934272496255356e-36,2.026240236424047e-36,1.1246751001184522e-35,2.8961094358091574e-36,4.3761576466183415e-37,7.288215729696549e-37,1.4416392233363532e-36,2.3425417980217497e-35,2.79726329630709e-36,1.6611039703443704e-35,2.9310866711403508e-33,2.8303660192490326e-37,4.392041596789298e-37,3.2775196160723204e-36,3.7773305939107886e-36,6.974583223371186e-31,1.5174813650970757e-33,5.776373975036573e-35
19,"Deddy Kusbianto PA, Ir., M.Mkom.",344,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN SISWA BERPRESTASI GUNA MEMONITORING KEGIATAN SISWA DI SEKOLAH,6.743921667894097e-59,5.020434309613844e-59,2.2500590788531144e-52,8.36617778239599e-59,8.627922824549403e-58,4.198489942118991e-55,7.660744955065144e-57,2.758209460176524e-60,4.2197384638088583e-60,3.0913137528445903e-58,9.247967251968223e-60,1.1673311328464255e-59,2.1369747731066934e-58,4.0823051687546355e-59,2.366361154438601e-57,2.627082482898362e-57,6.098734796425302e-61,2.562654012060418e-60,1.4339027918657496e-58,3.71593972685092e-61,4.0207189009042455e-60,1.7540633050038029e-59,1.5101213178295833e-60,1.1470103616967261e-60,1.215590455432629e-60,1.876903979519604e-57,3.0692213881847626e-57,1.393866027635252e-56,1.222154824726452e-56,4.942401178650263e-59,3.472080996396579e-44,1.6620686363576405e-59,1.9308721225924913e-58,1.757946869637251e-54,2.552091303496212e-53,1.2798656057180816e-57,2.162042476159089e-54,9.249260443437851e-58
19,"Deddy Kusbianto PA, Ir., M.Mkom.",345,SISTEM INFORMASI PELAPORAN PENGOLAHAN KEUANGAN DESA MENGGUNAKAN TEKNOLOGI WEB SERVICE,1.350427042906564e-27,7.03823333900157e-28,2.7049325951989765e-27,1.1820005659137223e-26,3.929507123791195e-27,6.7382359188599055e-28,2.613774835495696e-27,8.066699600698217e-27,2.698448962325673e-25,3.461222933291576e-25,1.6544873084184544e-26,1.4206916991602534e-25,1.0681194507717804e-26,1.1230697373072487e-25,7.555324236631577e-25,5.490755176080613e-25,8.945676803290667e-28,2.6550196062831244e-26,1.0047294280661858e-28,1.0318037667048506e-27,1.7765007705611397e-27,5.88792843673416e-26,1.819650279239978e-26,1.9154228492485694e-27,9.077010156224822e-26,2.754739783927521e-25,8.734492699501349e-25,2.875653164439951e-25,5.5140025064594116e-27,3.2067916251254654e-27,4.652768071659992e-28,7.381746099949241e-25,2.1463009919417707e-26,4.5628172799422423e-26,1.8293725341746182e-27,2.6984541010721236e-28,6.474621057728e-27,6.963799134875819e-26
19,"Deddy Kusbianto PA, Ir., M.Mkom.",346,IMPLEMENTASI JST DENGAN METODE BACKPROPAGATION UNTUK MEMPREDIKSI PEMILIHAN JURUSAN SMA,2.29626244654735e-24,7.220336210765025e-23,1.0756267834287119e-18,5.031486149683421e-23,7.569395779800051e-23,1.201145636520535e-21,1.674624129091208e-22,5.360202229288892e-24,4.3723188269076935e-24,3.451150150360265e-24,5.991702030744512e-24,9.196308410725155e-23,8.83280759014086e-24,1.7671261516505086e-23,4.7059533311314815e-23,3.390403259812464e-23,1.1659381852961566e-23,6.332589568888611e-23,1.7724884671392005e-22,4.0620278837200194e-23,1.0335052013202396e-22,2.2490593164427283e-22,1.409135576679523e-22,5.935485077872398e-23,1.0373272220257612e-22,8.300985039274693e-24,3.15118421535535e-22,1.2106010313674654e-22,8.924157490937552e-23,5.8532921078679404e-21,2.774246327993023e-20,3.9740119282138075e-23,1.0221759492270563e-23,5.42625581565487e-22,4.6297835481367326e-23,6.917835030068297e-24,2.8688508733862045e-23,9.244014625652538e-23
19,"Deddy Kusbianto PA, Ir., M.Mkom.",347,IMPLEMENTASI METODE ANALYTICAL HIERARCHY PROCESS DAN WEIGHTED SUM MODEL PADA SISTEM PENYELEKSIAN BAND UNDANGAN PADA FESTIVAL MUSIK KABUPATEN PONOROGO,2.6664315995645356e-45,4.3159460828040623e-45,1.7044845242386069e-44,1.7470503994245468e-43,1.0295685577134386e-44,7.494989658078374e-45,5.64153704156981e-43,1.4949125135938075e-43,2.302181740303616e-44,4.0129407736828007e-45,4.2677951665995345e-46,1.2406237448247538e-44,1.9897586712880718e-44,1.9850398834924995e-45,7.604245088828585e-46,1.8939904806337378e-44,6.313369096707204e-45,5.3036400183494335e-45,2.4096597921232927e-45,1.4373368472446303e-44,1.7815781355277405e-44,9.975239692273379e-45,7.821140992315115e-45,1.861156126401553e-43,7.376428172880006e-45,5.1948502818195295e-44,2.720988294270432e-45,2.150822564363673e-43,3.262281240466407e-44,8.755058430122074e-44,1.6522915545185753e-38,5.192578889732281e-45,3.5059947981014003e-44,1.8731126797524162e-44,3.488616426973294e-45,1.3320416358766604e-45,6.16997125664842e-45,3.970350306592782e-45
19,"Deddy Kusbianto PA, Ir., M.Mkom.",348,PENERAPAN ALGORITMA K-MEANS CLUSTERING UNTUK MENENTUKAN PEMBAGIAN KELAS SISWA BARU,2.209313655638145e-60,8.266768775530885e-56,1.595901347630574e-45,7.675326507890678e-55,1.333599572905572e-58,3.0330970134652915e-50,1.2767232380937913e-54,5.167470542317553e-59,1.777259095052089e-59,1.210332020017576e-60,2.6961426668756596e-58,7.39099273617393e-58,6.188271469261912e-58,1.1558404133558678e-57,7.045852072391898e-59,7.243968634655972e-60,6.098734796425302e-61,3.6286556104547435e-58,1.2083898687816425e-56,6.961766085130606e-60,2.9533724422380564e-56,1.245018065014942e-58,7.355312851617878e-58,1.3841352739789747e-58,1.0264758585110097e-56,4.890578944583099e-60,1.0059084490712972e-58,1.7763771819492695e-55,1.074989070726548e-56,1.0867467814802964e-57,4.57010958598826e-55,5.832386562984747e-59,7.127836605666135e-58,3.3676028828318367e-54,2.3302370921866496e-56,1.345993450949093e-57,4.764223207105079e-55,5.568425998530276e-55
19,"Deddy Kusbianto PA, Ir., M.Mkom.",349,IDENTIFIKASI KUALITAS IKAN BANDENG BERDASARKAN WARNA MATA IKAN MENGGUNAKAN METODE BACKPROPAGATION,3.526487216524083e-67,6.163381357651217e-66,3.050931293879788e-62,7.5922159003139695e-65,6.86751901257192e-63,2.402796927885658e-65,6.266563829260964e-65,7.474765397016957e-67,8.926937940999083e-68,9.366785397852618e-69,1.1774521855659258e-63,3.7161464467781264e-66,7.359754995749594e-67,2.1964991429717862e-67,1.7246462588147644e-66,9.155373743326832e-66,9.016646199065065e-64,5.543446903199528e-65,1.4939631867360224e-60,8.406821209165245e-66,1.9715312971535753e-62,3.083789227875308e-62,1.86804116173271e-59,1.1608277293738848e-62,6.65331538018848e-59,2.8267749843764025e-67,3.6863610552933585e-66,3.2943137530487422e-65,6.052133440605882e-66,5.541003586231913e-63,1.1723337331347534e-64,2.4482883481402938e-67,2.1381436150813217e-62,2.661949069337391e-63,7.218005912290968e-65,1.353512004424018e-66,4.986804179526297e-62,8.31258685332447e-61
19,"Deddy Kusbianto PA, Ir., M.Mkom.",350,PREDIKSI DISKALKULIA MENGGUNAKAN JARINGAN SYARAF TIRUAN BACKPROPAGATION,5.747500991615378e-21,1.2977836564874599e-20,1.0912729647810565e-18,1.2578348076035089e-20,1.5783795708815128e-20,2.7434924161414606e-18,7.983924498879382e-20,1.0296651494645594e-20,2.827027438245594e-20,5.801485321796746e-21,1.5850281900708188e-20,8.857462475218451e-20,2.159789982630446e-19,3.112385287929451e-19,8.75812377691071e-19,1.1191359068513023e-19,4.0261845955289673e-19,2.419044799703915e-20,1.4230504967942255e-15,8.540067930058591e-21,3.1920375948211333e-20,1.9293889565181242e-20,1.6589755170965085e-20,3.0916367261094296e-20,6.108763910745234e-20,2.1387599625126127e-21,1.901312522955387e-20,3.331531213242619e-20,2.7289429139496113e-19,4.072502510351927e-18,5.711978730621264e-21,8.719009770661399e-21,3.9063001653634116e-21,8.698073187144974e-20,1.0980440056223544e-20,2.5969067781769305e-21,1.4813052711847769e-18,1.0741012107732494e-19
19,"Deddy Kusbianto PA, Ir., M.Mkom.",351,Pengembangan Sistem Informasi Proses Belajar Mengajar Online Dengan Menggunakan Metode Pembelajaran Student Centered Learning Scl,8.749027066119077e-80,1.7656677705989635e-78,1.2940178412342883e-79,1.1099030709168165e-77,3.3438827996346378e-77,4.6304574615151453e-79,4.333817445788884e-75,1.1870364127499767e-78,8.144327362129952e-81,2.0353809023300927e-77,1.2734948588307624e-76,3.982240362959878e-79,1.5743326642957761e-78,3.3852501341033916e-79,1.3130898411899388e-79,1.9202507938071353e-80,2.8766716777252095e-78,1.8443397235455526e-79,3.0925400752233584e-79,1.6443389029321713e-79,1.3055330012864395e-79,5.373329112186066e-79,4.80087183928375e-78,5.316750613677778e-80,1.8257432951564282e-79,3.902502842193615e-77,6.177426209298951e-76,1.7551861602618356e-78,5.536117560331258e-75,3.672489976212858e-79,6.097122182762038e-74,3.246607107864774e-74,7.543998273994813e-80,3.78525602079913e-61,2.4924046529536712e-74,3.869291459518669e-73,2.348700479204557e-66,9.149326929700222e-72
19,"Deddy Kusbianto PA, Ir., M.Mkom.",352,Sistem Pengaturan Lampu Lalu Lintas Berdasarkan Estimasi Panjang Antrian Menggunakan Pengolahan Citra,2.11532100806876e-66,7.689553850637026e-68,1.3238194223516419e-64,2.3249404236743465e-67,8.691024648256171e-67,6.799734549101266e-67,2.741227775650602e-67,7.779847727332292e-66,2.1971236763702968e-66,6.4972891918620854e-68,2.9614380925128143e-66,8.102276221258701e-66,3.143217824711627e-67,5.174151262633603e-68,4.607186198788948e-68,9.077043558359241e-67,7.285102663421665e-65,9.65523599948876e-66,1.7185247617595599e-65,2.0866722509498952e-64,3.579312348385795e-63,9.9981977395269e-62,2.5905950219569133e-60,6.6483773280143705e-62,7.142318736892468e-61,2.9025125588250728e-68,6.259485842191487e-68,5.9138167146123614e-64,6.931609164733067e-66,8.650916249876046e-68,3.453375675225554e-68,1.5259977446412817e-67,3.623135326867049e-66,3.431822127911498e-68,3.091715355874345e-64,8.625250831615578e-69,2.153030759557634e-63,1.8020576519598703e-66
19,"Deddy Kusbianto PA, Ir., M.Mkom.",353,PENGEMBANGAN SISTEM INFORMASI PROSES BELAJAR MENGAJAR ONLINE DENGAN MENGGUNAKAN METODE PEMBELAJARAN STUDENT CENTERED LEARNING SCL,2.035749488195437e-41,1.8290641803588305e-40,7.518520319935787e-41,5.239799329880485e-40,9.380667128720585e-40,1.047228386512104e-40,9.061701595999907e-39,1.0895120067029903e-40,1.4193834577399545e-41,3.1050407337755974e-40,1.5533633275117212e-39,1.318942858435996e-40,1.9734238910544e-40,9.43851311620777e-41,5.576692230947399e-41,1.907451159298255e-41,1.6960753750129173e-40,6.754490397491955e-41,3.8273847520900865e-41,5.581746590712028e-41,7.55189899808318e-41,1.1529058670496935e-40,3.554416022537743e-40,3.548563665065954e-41,5.881584043061485e-41,4.2994813383490635e-40,3.4211981860373686e-39,2.769005629061701e-40,1.1702395736176805e-38,9.830792087020918e-41,3.8000727016888264e-38,2.480214930023647e-38,2.746633989812769e-41,9.676532463362318e-32,2.4564695894704455e-38,4.281147358242084e-38,2.1095424454177643e-34,6.322033879782005e-37
19,"Deddy Kusbianto PA, Ir., M.Mkom.",354,IMPLEMENTASI SISTEM PAKAR FORWARD CHAINING UNTUK IDENTIFIKASI DAN TINDAKAN PERAWATAN JERAWAT WAJAH,1.0229941323272407e-31,1.6390580725579905e-31,1.674792545568866e-31,1.3285907352472996e-31,6.854594687617685e-26,1.5105326340550917e-31,5.195032400585641e-31,1.660785795994331e-31,1.391580793375329e-31,2.9768456275688134e-32,6.954917056395077e-31,3.075762588026495e-31,3.5537839544155153e-31,1.6496129434946246e-31,1.4776097080997151e-31,1.456539706994176e-31,1.6633036104763233e-30,1.0844527799315316e-31,5.441021334731395e-31,2.892043315597868e-31,4.190965651663565e-31,7.957353896409983e-31,2.075456808729559e-30,5.6807952942841045e-31,1.071758121044116e-30,2.1036133959144016e-32,3.8274570377853133e-31,1.3776424535757052e-30,5.484257576930806e-31,1.045053683345235e-30,3.8564098449056675e-32,5.24918027327576e-31,3.52228894100019e-32,1.328012805707786e-31,1.0829017466933992e-31,2.8697022008375885e-32,6.41373643832952e-32,9.006177254038902e-31
19,"Deddy Kusbianto PA, Ir., M.Mkom.",355,PENGEMBANGAN SISTEM INFORMASI STOK GUDANG PERKEBUNAN KELAPA SAWIT DENGAN PERAMALAN MENGGUNAKAN METODE DOUBLE EXPONENTIAL SMOOTHING STUDI KASUS PTP MITRA OGAN SUMATERA SELATAN,3.5393105055664066e-110,2.219770302031976e-107,1.5284469402959395e-102,6.715122481787964e-107,7.968075042746006e-106,7.769491866283404e-109,2.3916651882919852e-107,5.0590386718009616e-110,4.895185960840746e-104,1.3258952886098496e-107,1.8505821661338574e-109,3.674384137607831e-109,1.0426713285443817e-107,1.2787891494709134e-109,1.5728887342702202e-106,4.7054963015320305e-106,4.671459591511668e-107,1.714835754090012e-108,6.704486308518146e-107,7.834686662618107e-110,1.0295132414648538e-106,5.246227972814615e-108,2.494848745918606e-107,1.8042146646034596e-107,3.0377946499795298e-109,1.0221567795069346e-105,3.077481504742298e-102,4.073776337013661e-107,4.609400739347632e-109,5.648260206034394e-94,1.5211628253114994e-104,3.747192270035598e-107,1.2119855684218854e-106,9.623619079349792e-107,7.113174813758897e-109,7.186110652061653e-107,5.598935450547985e-106,1.8267028393030052e-106
