No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
8,"Arie Rachmad Syulistyo, S.Kom., M.Kom",106,PENGENALAN IRIS MATA MENGGUNAKAN EKSTRAKSI FEATURE CUMMULATIVE-SUM,3,Computer Vision,19,Penerapan Pengenalan Pola,3.907529868547075e-17,0
9,"Arief Prasetyo, S.Kom., M.Kom.",107,Corporate governance kebijakan dividen dan nilai perusahaan studi empiris pada perusahaan nonkeuangan yang terdaftar di bursa efek Indonesia tahun 2006-2007,1,Sistem Cerdas,3,Penerapan Data Besar,1.2079582080045852e-36,0
9,"Arief Prasetyo, S.Kom., M.Kom.",108,Pendugaan Perubahan Cadangan Karbon di Tambling Wildlife Nature Conservation Taman Nasional Bukit Barisan Selatan,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.7552184591971669e-19,0
9,"Arief Prasetyo, S.Kom., M.Kom.",109,Pengembangan Game Edukasi Pengenalan Budaya Indonesia “Jelajah” Berbasis Android,5,Multimedia dan Game,36,Pengembangan Game,3.6486251507531384e-22,0
9,"Arief Prasetyo, S.Kom., M.Kom.",110,Implementasi Iot Pada Sistem Monitoring Dan Pengendali Sirkulasi Air Tanaman Hidroponik,2,Computer Network,11,Penerapan IoT,7.490599586047611e-40,0
9,"Arief Prasetyo, S.Kom., M.Kom.",111,Implemntasi Fuzzy C-Means Untuk Prediksi Perilaku Mahasiswa Berdasarkan Jumlah Ketidakhadiran,1,Sistem Cerdas,3,Penerapan Data Besar,5.875385180402056e-66,0
9,"Arief Prasetyo, S.Kom., M.Kom.",112,Implementasi metode naive bayes untuk intrusion detection system ids,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.064340217661219e-45,0
9,"Arief Prasetyo, S.Kom., M.Kom.",113,Pengembangan Sistem Informasi Penentuan Mahasiswa Berprestasi Menggunakan Metode Promethee Studi Kasus Politeknik Negeri Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.4833759296975745e-64,0
9,"Arief Prasetyo, S.Kom., M.Kom.",114,Aplikasi pencarian jalur terpendek untuk menemukan lokasi ATM di Kota Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,8.514709087947187e-24,0
9,"Arief Prasetyo, S.Kom., M.Kom.",115,Optimasi Replacement Strategy Untuk Metode Progressive Cache Pada Content Centric Networking Ccn,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.0118471353122307e-15,0
9,"Arief Prasetyo, S.Kom., M.Kom.",116,Strategi Pengembangan Usaha Budidaya Ikan Kerapu di Desa Labuhan Kecamatan Brondong Kabupaten Lamongan Jawa Timur,1,Sistem Cerdas,9,Penerapan Smart Living,4.848741189401426e-38,0
9,"Arief Prasetyo, S.Kom., M.Kom.",117,Analisis tax avoidance melalui pinjaman antar related party dan pencegahannya di Indonesia,2,Computer Network,17,Penerapan IT Forensik pada Jaringan,1.540212376697307e-21,0
9,"Arief Prasetyo, S.Kom., M.Kom.",118,RANCANG BANGUN RUNNER GAME 2D DENGAN TEMA PENGENALAN KEMBALI LIRIK LAGU DAERAH MENGGUNAKAN ALGORITMA FISHER-YATES SHUFFLE,5,Multimedia dan Game,36,Pengembangan Game,1.473877368804982e-64,0
9,"Arief Prasetyo, S.Kom., M.Kom.",119,Analisis perbandingan algoritma rle dan huffman pada kompresi citra,3,Computer Vision,21,Penerapan Kompresi Citra,5.594504191330775e-37,0
9,"Arief Prasetyo, S.Kom., M.Kom.",120,Implementasi Video Streaming Lalu Lintas Kendaraan Dengan Server Raspberry Pi Menggunakan Protokol H 264,2,Computer Network,11,Penerapan IoT,2.549772903298626e-60,0
9,"Arief Prasetyo, S.Kom., M.Kom.",121,Optimasi Biaya dan Waktu Jalur Angkutan Kota Angkot Malang dengan Metode Ant Colony Berbasis Perangkat Android,4,Information System,28,Penerapan Sistem Informasi Geografis,1.0524571700471214e-63,0
9,"Arief Prasetyo, S.Kom., M.Kom.",122,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.0137314969158842e-66,0
9,"Arief Prasetyo, S.Kom., M.Kom.",123,SIMULASI PEMBELAJARAN PENANGANAN KEBAKARAN HUTAN BERBASIS ANDROID,5,Multimedia dan Game,37,Multimedia,4.849218311064426e-31,0
9,"Arief Prasetyo, S.Kom., M.Kom.",124,Optimasi Dimensi Tebal Awal Pelat Pada Proses Pembengkokan Bentuk Jogged Flange Dengan Simulasi Tiga Dimensi,5,Multimedia dan Game,37,Multimedia,2.8434644857973083e-28,0
9,"Arief Prasetyo, S.Kom., M.Kom.",125,Rancang Bangun Perangkat lunak Manajemen Database SQL Server Berbasis Web,2,Computer Network,12,Penerapan Keamanan Data,2.7085398708401257e-32,0
9,"Arief Prasetyo, S.Kom., M.Kom.",126,Prediksi Banjir Lahar Dingin pada Lereng Merapi menggunakan Data Curah Hujan dari Satelit,1,Sistem Cerdas,3,Penerapan Data Besar,4.0270701760573065e-25,0
9,"Arief Prasetyo, S.Kom., M.Kom.",127,IMPLEMENTASI METODE FUZZY TIME SERIES RUEY CHYN TSAUR UNTUK MENGUKUR POTENSI PENJUALAN PRODUK DI UD RAMA JAYA WATER HEATER,4,Information System,30,Penerapan Sistem Peramalan,3.5957796126503283e-59,0
9,"Arief Prasetyo, S.Kom., M.Kom.",128,Aplikasi Chatbot untuk Reservasi Pijat Bayi dengan Metode Cosine Similarity,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.755022783802349e-20,0
9,"Arief Prasetyo, S.Kom., M.Kom.",129,KLASIFIKASI KALIMAT MENGANDUNG PERUNDUNGAN BENTUK TUBUH BODY SHAMING PADA MICROBLOGGING MENGGUNAKAN METODE SUPPORT VECTOR MACHINE,1,Sistem Cerdas,7,Penerapan Penambangan Teks,9.408772185334537e-36,0
9,"Arief Prasetyo, S.Kom., M.Kom.",130,Kendali Navigasi Slideshow Powerpoint Dengan Gerakan Tangan Menggunakan Metode Hidden Markov Model,1,Sistem Cerdas,4,Penerapan Information Retrieval,8.51762591932374e-47,0
9,"Arief Prasetyo, S.Kom., M.Kom.",131,MEDIA PEMBELAJARAN INTERAKTIF TERHADAP GWK CUTURE PARK MENGGUNAKAN TEKNOLOGI AUGMENTED REALITY,5,Multimedia dan Game,38,Penerapan Augmented Reality,3.1644845659844216e-37,0
9,"Arief Prasetyo, S.Kom., M.Kom.",132,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,1,Sistem Cerdas,4,Penerapan Information Retrieval,6.241867793039825e-55,0
9,"Arief Prasetyo, S.Kom., M.Kom.",133,ALKOHOLISIS MINYAK JAGUNG Zea Mays L DENGAN MENGGUNAKAN KATALIS NaOH PADA TEKANAN 1 ATM,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,2.2947792892472967e-12,0
9,"Arief Prasetyo, S.Kom., M.Kom.",134,Aplikasi Akses Pengawasan Browser Berbasis Android,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.307229102367334e-16,0
9,"Arief Prasetyo, S.Kom., M.Kom.",135,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,2,Computer Network,11,Penerapan IoT,6.395929749156921e-50,0
9,"Arief Prasetyo, S.Kom., M.Kom.",136,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,4.008492815299852e-87,0
9,"Arief Prasetyo, S.Kom., M.Kom.",137,IMPLEMENTASI MENENTUKAN FAKTOR UTAMA PADA PENYAKIT KANKER DARAH MENGGUNAKAN METODE TWO SAMPLE T-TEST,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.3702102958059573e-23,0
9,"Arief Prasetyo, S.Kom., M.Kom.",138,SISTEM PENDUKUNG KEPUTUSAN PENENTUAN CALON KARYAWAN BARU POSISI CALL CENTER 147 MENGGUNAKAN METODE PROMETHEE Studi Kasus PT Infomedia Solusi Humanika Telkom Group,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.390415709176937e-47,0
9,"Arief Prasetyo, S.Kom., M.Kom.",139,PENGEMBANGAN SISTEM CLUSTERING SELF-ORGANIZING MAP UNTUK MENENTUKAN PEMBAGIAN KELAS STUDI KASUS SMAN 1 DURENAN,1,Sistem Cerdas,3,Penerapan Data Besar,1.7184804342156708e-55,0
9,"Arief Prasetyo, S.Kom., M.Kom.",140,Implementasi Game Herbs Rescue Pada Aplikasi Ensiklopedia Tanaman Obat Tradisional Indonesia Herbar,5,Multimedia dan Game,36,Pengembangan Game,8.763506517703359e-20,0
9,"Arief Prasetyo, S.Kom., M.Kom.",141,Pengembangan Service Online Judge Untuk Matakuliah Algoritma Berbasis Rest Menggunakan Nodejs dan MongoDB,5,Multimedia dan Game,37,Multimedia,6.216073507546603e-21,0
9,"Arief Prasetyo, S.Kom., M.Kom.",142,PROSES PELAKSANAAN PROGRAM CSR BINA LINGKUNGAN KOMUNIKASI BILIKOM PADA MASYARAKAT DESA BINAAN,1,Sistem Cerdas,9,Penerapan Smart Living,1.2498535059981413e-30,0
9,"Arief Prasetyo, S.Kom., M.Kom.",143,ANALISIS PENGARUH HARGA KUALITAS PRODUK DAN PROMOSI TERHADAP KEPUTUSAN PEMBELIAN MINUMAN TEH KEMASAN TEH BOTOL SOSRO,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.1293665649403152e-36,0
9,"Arief Prasetyo, S.Kom., M.Kom.",144,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,1,Sistem Cerdas,3,Penerapan Data Besar,1.4281896536135955e-46,0
9,"Arief Prasetyo, S.Kom., M.Kom.",145,IMPLEMENTASI METODE AGGLOMERATIVE HIERARCHICAL CLUSTERING PADA INTRUSION DETECTION SYSTEM BERBASIS SNORT,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.305363437095043e-58,0
9,"Arief Prasetyo, S.Kom., M.Kom.",146,IMPLEMENTASI METODE AGGLOMERATIVE HIERARCHICAL CLUSTERING PADA INTRUSION DETECTION SYSTEM BERBASIS SNORT,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.305363437095043e-58,0
9,"Arief Prasetyo, S.Kom., M.Kom.",147,SISTEM INFORMASI MANAJEMEN PERGUDANGAN DI CV GRAHA EKSOTIKA BERBASIS WEBSERVICE,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.8157975019023523e-14,0
9,"Arief Prasetyo, S.Kom., M.Kom.",148,PENGEMBANGAN SISTEM PENDUKUNG KEPUTUSAN PENENTUAN KELAYAKAN LOKASI CABANG BARU USAHA CLOTHING MENGGUNAKAN METODE AHP-TOPSIS,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.669524297536536e-32,0
9,"Arief Prasetyo, S.Kom., M.Kom.",149,SISTEM PERAMALAN PENYAKIT PADA SISTEM PEREDARAN DARAH BERDASARKAN GAYA HIDUP DENGAN METODE DEMPSTER-SHAFER BERBASIS ANDROID,1,Sistem Cerdas,5,Penerapan Sistem Pakar,4.798608354780686e-64,0
9,"Arief Prasetyo, S.Kom., M.Kom.",150,PENGARUH OPINI AUDITOR TERHADAP KELANGSUNGAN USAHA KANTOR AKUNTAN PUBLIK KAP DI PALEMBANG,1,Sistem Cerdas,1,Skalabilitas dan Analitik Data,1.0171393040432172e-28,0
9,"Arief Prasetyo, S.Kom., M.Kom.",151,Analisis Parameter Geometri Awal Plat Pada Proses Bending Bentuk Jogged Flange Terhadap Cacat Ketidakrataan,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.876532901327706e-28,0
9,"Arief Prasetyo, S.Kom., M.Kom.",152,STRATEGI PUBLIK RELATION DALAM MENINGKATKAN PELAYANAN PADA ORGANISASI PUBLIK,1,Sistem Cerdas,9,Penerapan Smart Living,3.405663389595528e-21,0
9,"Arief Prasetyo, S.Kom., M.Kom.",153,PERENCANAAN TATA RUANG YANG BERDAMPAK PADA KESEJAHTERAAN MASYARAKAT MISKIN,1,Sistem Cerdas,9,Penerapan Smart Living,6.529626689165715e-29,0
10,"Arwin Sumari ST., MT., DR.",154,Pengembangan teori probabilitas untuk fusi penginferensian informasi,3,Computer Vision,23,Penerapan Transformasi Citra,2.482021828960703e-15,0
10,"Arwin Sumari ST., MT., DR.",155,Diplomasi Pertahanan Indonesia Dalam Pencapaian Cybersecurity Melalui ASEAN Regional Forum on Cybersecurity Initiatives,4,Information System,35,Computational Thinking,2.4440403390184217e-18,0
10,"Arwin Sumari ST., MT., DR.",156,Pengaruh Kompensasi Terhadap Kedisiplinan Dan Kinerja Prajurit Batalyon Kavaleri 11/Serbu Kodam Iskandar Muda,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.9043739559197677e-14,0
10,"Arwin Sumari ST., MT., DR.",157,Sistem Berpengetahuan-Tumbuh Satu Perspektif Baru dalam Kecerdasan Tiruan,1,Sistem Cerdas,9,Penerapan Smart Living,1.5626158579890052e-18,0
10,"Arwin Sumari ST., MT., DR.",158,Ekonomi Politik Kerja Sama Korea Selatan-Indonesia dalam Joint Development Pesawat Tempur KFX/IFX,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.730910157537054e-22,0
10,"Arwin Sumari ST., MT., DR.",159,AI Wuryandari dan J Sembiring,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,0,0
10,"Arwin Sumari ST., MT., DR.",160,Sistem Fusi Informasi Berbasis Agen-Agen Kolaboratif untuk Misi-Misi Strategis,5,Multimedia dan Game,38,Penerapan Augmented Reality,5.0438650453425436e-11,0
10,"Arwin Sumari ST., MT., DR.",161,Bauran Kebijakan Fiskal-Moneter dan Dampaknya Bagi Anggaran Pertahanan,1,Sistem Cerdas,9,Penerapan Smart Living,1.0969026085014422e-15,0
10,"Arwin Sumari ST., MT., DR.",162,Desain dan Implementasi Sistem Fusi Informasi Multi-Agent untuk Mendukung Pengambilan Keputusan dalam Perencanaan Operasi Udara,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.206947465033078e-26,0
10,"Arwin Sumari ST., MT., DR.",163,Perangkat Desa Melek Digital dan Kreatif Pelatihan Pengembangan Konten Digital Desa Ngijo Kabupaten Malang,3,Computer Vision,20,Penerapan Watermarking pada Citra,9.275728652809606e-163,0
10,"Arwin Sumari ST., MT., DR.",164,PENGURANGAN RISIKO BENCANA GEMPA BUMI-TSUNAMI DI PANGKALAN TNI AU PADANG AKIBAT MEGATHRUST MENTAWAI,4,Information System,27,Penerapan Manajemen Informasi,3.100411487971851e-26,0
10,"Arwin Sumari ST., MT., DR.",165,Pemodelan dan simulasi penyebaran pandemik influenza aspek internal dan eksternal,4,Information System,28,Penerapan Sistem Informasi Geografis,9.712632063603827e-15,0
10,"Arwin Sumari ST., MT., DR.",166,Penerapan Algoritma Apriori Untuk Mempercepat dan Mempermudah Akses Barang di Gudang Material,1,Sistem Cerdas,3,Penerapan Data Besar,1.4364369255750476e-27,0
10,"Arwin Sumari ST., MT., DR.",167,Sistem Prediksi Permintaan Darah Menggunakan Metode Regresi Linier,4,Information System,30,Penerapan Sistem Peramalan,1.244942592209607e-36,0
10,"Arwin Sumari ST., MT., DR.",168,Prediksi dinamika pandemi di Pulau Jawa menggunakan metode Moving Average dan Knowledge Growing System KGS,4,Information System,30,Penerapan Sistem Peramalan,1.3168245774504293e-30,0
10,"Arwin Sumari ST., MT., DR.",169,SISTEM PREDIKSI TINGKAT KRIMINALITAS MENGGUNAKAN METODE TRIPLE EXPONENTIAL SMOOTHING STUDI KASUS PADA POLRES KABUPATEN PROBOLINGGO,4,Information System,30,Penerapan Sistem Peramalan,1.4014833489262529e-27,0
10,"Arwin Sumari ST., MT., DR.",170,Sistem Prediksi Permintaan Darah Menggunakan Metode Regresi Linier Studi Kasus UTD PMI Kabupaten Bojonegoro,1,Sistem Cerdas,3,Penerapan Data Besar,6.8991674632977515e-53,0
10,"Arwin Sumari ST., MT., DR.",171,IDENTIFIKASI KARAKTER PLAT NOMOR KENDARAAN DENGAN LEARNING VECTOR QUANTIZATION,3,Computer Vision,19,Penerapan Pengenalan Pola,3.689029938257791e-26,0
10,"Arwin Sumari ST., MT., DR.",172,KLASIFIKASI MUTU DAGING KELAPA BERDASARKAN WARNA DAN TEKSTUR UNTUK PRODUKSI WINGKO YANG BERKUALITAS MENGGUNAKAN METODE SUPPORT VECTOR MACHINE SVMSTUDI KASUS PADA UD PUTRA …,3,Computer Vision,25,Penerapan Morfologi Citra Digital,5.367774312434021e-104,0
10,"Arwin Sumari ST., MT., DR.",173,KLASIFIKASI JENIS TANAMAN MANGGA BERDASARKAN BENTUK DAN TEKSTUR DAUN MENGGUNAKAN K-NEAREST NEIGHBOR KNN,3,Computer Vision,25,Penerapan Morfologi Citra Digital,2.488091430622665e-70,0
10,"Arwin Sumari ST., MT., DR.",174,Efektivitas Pemanfaatan Wahana Tanpa Awak Dalam Peliputan dan Penanganan Bencana,2,Computer Network,12,Penerapan Keamanan Data,2.3368443367429814e-15,0
10,"Arwin Sumari ST., MT., DR.",175,SURVEY METODE FUSI INFORMASI UNTUK PERANCANGAN COGNITIVE PROCESSOR,3,Computer Vision,23,Penerapan Transformasi Citra,1.0085592191334172e-26,0
10,"Arwin Sumari ST., MT., DR.",176,SURVEY METODE FUSI INFORMASI UNTUK PERANCANGAN COGNITIVE PROCESSOR,3,Computer Vision,23,Penerapan Transformasi Citra,1.0085592191334172e-26,0
10,"Arwin Sumari ST., MT., DR.",177,SIMULATOR LATIHAN MENEMBAK DENGAN PISTOL LASER BERBASIS MIKROKONTROLER AT89S51,5,Multimedia dan Game,38,Penerapan Augmented Reality,9.17176761036598e-15,0
10,"Arwin Sumari ST., MT., DR.",178,Model Implementasi Mission Assurance dalam Business Process Management,4,Information System,33,Penerapan Customer Relationship Management,5.284755320099678e-14,0
10,"Arwin Sumari ST., MT., DR.",179,Pengambilan Keputusan Dengan Menggunakan Metode Maximum Score of the Total Sum of Joint Probabilities Msjp,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.361574197115348e-26,0
10,"Arwin Sumari ST., MT., DR.",180,SISTEM DUKUNGAN PENGAMBILAN KEPUTUSAN BERBASIS-ENTROPI DAN FUSI INFORMASI,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.3975427861602854e-12,0
10,"Arwin Sumari ST., MT., DR.",181,BAURAN KEBIJAKAN FISKAL-MONETER SEBAGAI PENDORONG PERTUMBUHAN PRODUK DOMESTIK BRUTO PDB DAN PENGARUHNYA TERHADAP ANGGARAN SEKTOR PERTAHANAN FISCAL-MONETARYPOLICY MIX AS GROSS …,1,Sistem Cerdas,6,Penerapan Penambangan Data,1.6999365551038263e-32,0
10,"Arwin Sumari ST., MT., DR.",182,DESAIN QUADRIFILAR HELIX ANTENNA 4 2 GHZ UNTUK COMPUTER MANAGEMENT OF VEHICLES/COMMUNICATION MOBILE TNI AU,4,Information System,33,Penerapan Customer Relationship Management,1.6536419869370174e-28,0
10,"Arwin Sumari ST., MT., DR.",183,SIMULASI KONTROL PID UNTUK PENGATURAN TEMPERATUR DENGAN MATLAB DI PAPER MACHINE PM 2 PT TJIWI KIMIA Tbk,2,Computer Network,14,Penerapan Virtualisasi Jaringan,7.237058276491801e-36,0
10,"Arwin Sumari ST., MT., DR.",184,Fusi Informasi Konsep dan Aplikasi dalam Bidang Teknologi Informasi dan Komunikasi,1,Sistem Cerdas,9,Penerapan Smart Living,2.0773645644476264e-20,0
13,"Banni Satria Andoko, S. Kom., M.MSI",185,Rancang Bangun Aplikasi Data Mining Analisis Tingkat Kelulusan Menggunakan Algoritma Fp-growth Studi Kasus di Politeknik Negeri Malang,1,Sistem Cerdas,3,Penerapan Data Besar,1.5198827776518273e-44,0
13,"Banni Satria Andoko, S. Kom., M.MSI",186,Pengembangan Website Sistem Pencarian dan Publikasi Tempat di Kota Malang Menggunakan Geolocation,4,Information System,28,Penerapan Sistem Informasi Geografis,2.601628678418447e-23,0
13,"Banni Satria Andoko, S. Kom., M.MSI",187,Aplikasi Information Retrieval untuk Pencarian Dokumen Laporan Penelitian,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.9264672951607485e-40,0
13,"Banni Satria Andoko, S. Kom., M.MSI",188,Desain dan Implementasi Sistem Informasi Pengajuan Jabatan Fungsional Akademik Dosen Berbasis Web Pada STMIK PPKIA Pradnya Paramita Malang,4,Information System,28,Penerapan Sistem Informasi Geografis,1.0972475698670432e-33,0
13,"Banni Satria Andoko, S. Kom., M.MSI",189,Migrasi Database dengan Menggunakan SSIS SQL Server Integration Service di PT XYZ Indonesia,2,Computer Network,15,Penerapan Teknologi Jaringan,3.514930992472661e-30,0
13,"Banni Satria Andoko, S. Kom., M.MSI",190,Sistem Informasi Manajemen Pengarsipan dengan Menggunakan Algoritma Blowfish,4,Information System,27,Penerapan Manajemen Informasi,6.789997974865647e-15,0
13,"Banni Satria Andoko, S. Kom., M.MSI",191,PENGEMBANGANAPLIKASI REPOSITORY PORTOFOLIO DOSEN DAN STAFF MIPOLINEMA DENGAN METODE N-TIER,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.02550603063608e-07,0
13,"Banni Satria Andoko, S. Kom., M.MSI",192,Rancang Bangun Optimasi Penjadwalan Perawatan Mobil pada@ Maytrans,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,1.0386850307661879e-20,0
13,"Banni Satria Andoko, S. Kom., M.MSI",193,RANCANG BANGUN APLIKASI ENKRIPSI SMS SHORT MESSAGE SERVICE DENGAN METODE RSA PADA TELEPON SELULAR BERBASIS ANDROID,2,Computer Network,18,Penerapan Enkripsi,3.322430211015174e-40,0
13,"Banni Satria Andoko, S. Kom., M.MSI",194,RANCANG BANGUN ACTIVEX UNTUK DETEKSI PENGGUNA SISTEM MENGGUNAKAN FINGER PRINT,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.753239382245691e-34,0
13,"Banni Satria Andoko, S. Kom., M.MSI",195,SISTEM INFORMASI PERPUSTAKAAN BERBASIS WEB PADA BALAI PENGKAJIAN TEKNOLOGI PERTANIAN JAWA TIMUR,4,Information System,28,Penerapan Sistem Informasi Geografis,6.412698676255733e-30,0
13,"Banni Satria Andoko, S. Kom., M.MSI",196,Rancang Bangun Aplikasi Perkiraan Penjualan pada CV Mula Jaya Nofina Menggunakan Analisa Forecasting,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,5.529290596467505e-56,0
13,"Banni Satria Andoko, S. Kom., M.MSI",197,Transportasi Dan Transformasi Data Terjadwal Dengan Menggunakan Ssis Sql Server Integration Service,2,Computer Network,12,Penerapan Keamanan Data,1.2462146868061902e-28,0
14,"Budi Harijanto, ST., M.MKom.",198,Pengembangan Sistem Pakar Pendeteksi Penyakit Pada Kucing Dengan Metode Case Based Reasoning Dan Certainty Factor Berbasis Android,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.350908662919382e-94,0
14,"Budi Harijanto, ST., M.MKom.",199,Desain Dan Analisis Kinerja Virtualisasi Server Menggunakan Proxmox Virtual Environtment,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.158391168382985e-38,0
14,"Budi Harijanto, ST., M.MKom.",200,Sistem Pendukung Keputusan Pemilihan Guru Berprestasi Menggunakan Metode PROMETHEE Studi Kasus Dinas Pendidikan Kota Malang,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.298766003256611e-37,0
14,"Budi Harijanto, ST., M.MKom.",201,Sistem pakar diagnosa penyakit pada kucing dengan metode teorema bayes berbasis android,1,Sistem Cerdas,5,Penerapan Sistem Pakar,7.472243259590338e-21,0
14,"Budi Harijanto, ST., M.MKom.",202,Penerapan Algoritma Naïve Bayes Untuk Klasifikasi Retensi Arsip,1,Sistem Cerdas,7,Penerapan Penambangan Teks,9.914498499284533e-34,0
14,"Budi Harijanto, ST., M.MKom.",203,Sistem Informasi Pengukuran Kepuasan Pelanggan Menggunakan Metode Importance Performance Analysis Pada Program Studi Manajemen Informatika,4,Information System,27,Penerapan Manajemen Informasi,1.5704359691797622e-59,0
14,"Budi Harijanto, ST., M.MKom.",204,Penerapan Augmented Reality Sebagai Alternatif Media Pembelajaran,5,Multimedia dan Game,38,Penerapan Augmented Reality,5.1315214843252426e-42,0
14,"Budi Harijanto, ST., M.MKom.",205,Pengembangan Game Simulasi Penanaman Padi Situ Bagendit Studi Kasus pada UPTD Pertanian Kecamatan Ngantang,4,Information System,28,Penerapan Sistem Informasi Geografis,4.246704911725055e-59,0
14,"Budi Harijanto, ST., M.MKom.",206,Sistem Pakar Diagnosis Penyakit pada Kelinci Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,7.910080181483186e-29,0
14,"Budi Harijanto, ST., M.MKom.",207,Desain Dan Implementasi Digital Library Dengan Teknologi Cloud Computing Menggunakan Server Proxmox,2,Computer Network,14,Penerapan Virtualisasi Jaringan,3.289098536370221e-50,0
14,"Budi Harijanto, ST., M.MKom.",208,Pengembangan Sistem Pakar Rekomendasi Kuliner Di Kota Malang Berbasis Android Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,4.398334057833504e-28,0
14,"Budi Harijanto, ST., M.MKom.",209,Rancang Bangun Sistem Informasi Lowongan Kerja Di JPC Polinema Dengan Metode Quick Sort,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.2362970943197234e-31,0
